epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,942.341,0.79194,1.25251,0.93679,0.85538,0.80613,0.85485,0.66953,0.66769,0.60219,0.87036,9.31504e-05,9.31504e-05,9.31504e-05
19,988.934,0.78967,1.22798,0.93997,0.88181,0.7856,0.85377,0.67338,0.65235,0.59812,0.86861,9.20416e-05,9.20416e-05,9.20416e-05
20,1035.67,0.80072,1.22816,0.93574,0.87446,0.80607,0.85635,0.67863,0.65186,0.5834,0.86849,9.09328e-05,9.09328e-05,9.09328e-05
21,1087.19,0.79994,1.17467,0.94213,0.87916,0.78439,0.86051,0.68198,0.65333,0.60463,0.86446,8.9824e-05,8.9824e-05,8.9824e-05
22,1131.65,0.76655,1.12265,0.92991,0.88928,0.78692,0.86385,0.67793,0.66194,0.58231,0.86653,8.87152e-05,8.87152e-05,8.87152e-05
23,1181.5,0.75394,1.12316,0.92773,0.89758,0.77818,0.86175,0.67819,0.64503,0.59514,0.85764,8.76064e-05,8.76064e-05,8.76064e-05
24,1228.95,0.77191,1.10772,0.92403,0.87695,0.80466,0.8609,0.68787,0.63739,0.58672,0.85755,8.64976e-05,8.64976e-05,8.64976e-05
25,1282.82,0.75784,1.10486,0.92982,0.8768,0.79593,0.86018,0.68374,0.65085,0.56145,0.87272,8.53888e-05,8.53888e-05,8.53888e-05
26,1341.28,0.75839,1.04351,0.92783,0.89141,0.79731,0.86733,0.69263,0.62745,0.56151,0.85436,8.428e-05,8.428e-05,8.428e-05
27,1392.07,0.75023,1.06814,0.92257,0.87572,0.81527,0.86896,0.69061,0.63213,0.55727,0.86061,8.31712e-05,8.31712e-05,8.31712e-05
28,1441.34,0.76059,1.06417,0.92706,0.89894,0.80516,0.87062,0.69399,0.63014,0.55117,0.86298,8.20624e-05,8.20624e-05,8.20624e-05
29,1493.32,0.74724,1.02312,0.92004,0.87043,0.82248,0.8673,0.68854,0.6456,0.55989,0.8704,8.09536e-05,8.09536e-05,8.09536e-05
30,1546.9,0.76076,1.02908,0.9214,0.86578,0.83844,0.87049,0.69726,0.63319,0.5568,0.86257,7.98448e-05,7.98448e-05,7.98448e-05
31,1595.98,0.75061,1.00451,0.92116,0.87833,0.82746,0.8729,0.69751,0.63517,0.55457,0.86418,7.8736e-05,7.8736e-05,7.8736e-05
32,1644.93,0.74529,0.99573,0.91386,0.88022,0.83238,0.87175,0.69834,0.61782,0.54969,0.85549,7.76272e-05,7.76272e-05,7.76272e-05
33,1698.74,0.73744,0.95033,0.90949,0.89043,0.81351,0.87331,0.70055,0.62175,0.54915,0.85871,7.65184e-05,7.65184e-05,7.65184e-05
34,1753.09,0.72906,0.95574,0.9109,0.8923,0.82424,0.87778,0.7038,0.62025,0.54948,0.86287,7.54096e-05,7.54096e-05,7.54096e-05
35,1804.4,0.72497,0.94309,0.9219,0.88598,0.81587,0.87134,0.70124,0.6159,0.54286,0.86313,7.43008e-05,7.43008e-05,7.43008e-05
36,1857.3,0.73245,0.9574,0.91523,0.89886,0.82283,0.87565,0.70289,0.61339,0.53193,0.86413,7.3192e-05,7.3192e-05,7.3192e-05
37,1908.24,0.71745,0.93064,0.90971,0.8949,0.81647,0.87587,0.7058,0.6163,0.52803,0.86338,7.20832e-05,7.20832e-05,7.20832e-05
38,1956.61,0.73301,0.9254,0.91706,0.90969,0.81897,0.87255,0.7005,0.61711,0.53995,0.86304,7.09744e-05,7.09744e-05,7.09744e-05
39,2004.76,0.72206,0.90656,0.90398,0.91485,0.80329,0.87905,0.70138,0.61987,0.53973,0.86541,6.98656e-05,6.98656e-05,6.98656e-05
40,2056.12,0.72895,0.91282,0.91362,0.88794,0.83738,0.88103,0.70556,0.61357,0.52563,0.85996,6.87568e-05,6.87568e-05,6.87568e-05
41,2106.27,0.70925,0.89418,0.91057,0.91817,0.81255,0.87804,0.7018,0.61396,0.52668,0.86392,6.7648e-05,6.7648e-05,6.7648e-05
42,2155.5,0.72053,0.89095,0.90764,0.89701,0.83625,0.8814,0.70608,0.6179,0.52228,0.87163,6.65392e-05,6.65392e-05,6.65392e-05
43,2204.9,0.71192,0.88648,0.91012,0.89535,0.83546,0.88145,0.70434,0.61076,0.52477,0.85714,6.54304e-05,6.54304e-05,6.54304e-05
44,2267.96,0.70626,0.87762,0.90914,0.87719,0.84513,0.88173,0.70828,0.6031,0.52917,0.8561,6.43216e-05,6.43216e-05,6.43216e-05
45,2319.38,0.71228,0.86617,0.90434,0.88326,0.83622,0.88129,0.71148,0.60135,0.53061,0.85688,6.32128e-05,6.32128e-05,6.32128e-05
46,2373.88,0.70279,0.86822,0.91104,0.89515,0.83931,0.88452,0.70946,0.60759,0.52794,0.86044,6.2104e-05,6.2104e-05,6.2104e-05
47,2430.53,0.70221,0.85434,0.9032,0.91266,0.82784,0.88481,0.71093,0.60869,0.5263,0.85515,6.09952e-05,6.09952e-05,6.09952e-05
48,2490.22,0.67762,0.82094,0.89292,0.92198,0.81798,0.88384,0.71237,0.604,0.51937,0.85637,5.98864e-05,5.98864e-05,5.98864e-05
49,2545.02,0.69299,0.82599,0.89956,0.90398,0.83809,0.88452,0.71042,0.60074,0.51653,0.85731,5.87776e-05,5.87776e-05,5.87776e-05
50,2599.95,0.7053,0.83783,0.90866,0.91987,0.82456,0.88694,0.7127,0.60393,0.51817,0.8612,5.76688e-05,5.76688e-05,5.76688e-05
51,2652.9,0.69832,0.84658,0.90658,0.89478,0.82251,0.88483,0.70701,0.60749,0.51696,0.86458,5.656e-05,5.656e-05,5.656e-05
52,2702.66,0.69007,0.81106,0.89417,0.90191,0.82397,0.88247,0.70951,0.59752,0.52368,0.85743,5.54512e-05,5.54512e-05,5.54512e-05
53,2752.87,0.68943,0.80054,0.90187,0.88736,0.84125,0.88251,0.70851,0.59966,0.51994,0.86105,5.43424e-05,5.43424e-05,5.43424e-05
54,2803.6,0.69435,0.80339,0.90281,0.91094,0.83041,0.8855,0.7148,0.59901,0.50973,0.86612,5.32336e-05,5.32336e-05,5.32336e-05
55,2852.37,0.67646,0.79441,0.89875,0.92176,0.8126,0.884,0.712,0.59543,0.50855,0.85925,5.21248e-05,5.21248e-05,5.21248e-05
56,2916.04,0.67954,0.79593,0.9013,0.90511,0.82029,0.88174,0.71264,0.59745,0.50955,0.86036,5.1016e-05,5.1016e-05,5.1016e-05
57,2974.28,0.67634,0.79085,0.89616,0.89975,0.82342,0.88077,0.71015,0.60121,0.5123,0.86154,4.99072e-05,4.99072e-05,4.99072e-05
58,3027.98,0.67809,0.76826,0.89575,0.9112,0.82068,0.88434,0.71591,0.59657,0.50156,0.86159,4.87984e-05,4.87984e-05,4.87984e-05
59,3095.3,0.67847,0.76924,0.89395,0.92789,0.81989,0.88661,0.71319,0.60833,0.50607,0.86822,4.76896e-05,4.76896e-05,4.76896e-05
60,3166.31,0.68176,0.78021,0.90018,0.91128,0.82433,0.88396,0.714,0.59551,0.50115,0.86172,4.65808e-05,4.65808e-05,4.65808e-05
61,3230.93,0.68521,0.78262,0.89654,0.90866,0.82582,0.88508,0.71419,0.59422,0.50573,0.85657,4.5472e-05,4.5472e-05,4.5472e-05
62,3281.3,0.67837,0.77017,0.89784,0.90369,0.82415,0.88546,0.71187,0.58658,0.50663,0.85656,4.43632e-05,4.43632e-05,4.43632e-05
63,3336.52,0.67927,0.76372,0.89477,0.91944,0.82597,0.89215,0.71882,0.59106,0.50396,0.85596,4.32544e-05,4.32544e-05,4.32544e-05
64,3386.17,0.67396,0.74942,0.88975,0.91921,0.83079,0.89311,0.72021,0.58632,0.50228,0.85658,4.21456e-05,4.21456e-05,4.21456e-05
65,3436,0.6759,0.76241,0.89537,0.92635,0.82533,0.89444,0.72053,0.5933,0.50191,0.86301,4.10368e-05,4.10368e-05,4.10368e-05
66,3485.98,0.66861,0.73883,0.89526,0.89907,0.84112,0.8915,0.71436,0.597,0.49937,0.86209,3.9928e-05,3.9928e-05,3.9928e-05
67,3538.41,0.65767,0.74179,0.8912,0.91803,0.82126,0.88925,0.71935,0.58823,0.50632,0.85198,3.88192e-05,3.88192e-05,3.88192e-05
68,3597.86,0.65151,0.72915,0.88635,0.91069,0.82903,0.88851,0.71744,0.59342,0.49192,0.86818,3.77104e-05,3.77104e-05,3.77104e-05
69,3663.88,0.66339,0.73998,0.89223,0.87582,0.85084,0.89006,0.71735,0.59086,0.49365,0.86199,3.66016e-05,3.66016e-05,3.66016e-05
70,3713,0.66034,0.72237,0.88757,0.89946,0.83971,0.88863,0.71547,0.58483,0.49738,0.8584,3.54928e-05,3.54928e-05,3.54928e-05
71,3773.82,0.66421,0.72833,0.88717,0.87983,0.84688,0.88984,0.71924,0.57946,0.49973,0.85357,3.4384e-05,3.4384e-05,3.4384e-05
72,3883.58,0.65216,0.71221,0.88893,0.89884,0.83103,0.88955,0.72108,0.58875,0.4993,0.85963,3.32752e-05,3.32752e-05,3.32752e-05
73,4005.01,0.65653,0.73202,0.88689,0.91366,0.82505,0.89343,0.71954,0.58314,0.49602,0.8548,3.21664e-05,3.21664e-05,3.21664e-05
74,4065.63,0.63903,0.70599,0.88698,0.87972,0.85987,0.89354,0.7219,0.57504,0.49492,0.84596,3.10576e-05,3.10576e-05,3.10576e-05
75,4116.98,0.65727,0.71225,0.88718,0.92643,0.80718,0.89017,0.72033,0.57628,0.49476,0.85471,2.99488e-05,2.99488e-05,2.99488e-05
76,4169.57,0.65493,0.70852,0.88666,0.91349,0.82641,0.89359,0.71831,0.57673,0.49949,0.85387,2.884e-05,2.884e-05,2.884e-05
77,4238.79,0.64843,0.70213,0.88376,0.91101,0.82558,0.89285,0.72008,0.58159,0.48895,0.86059,2.77312e-05,2.77312e-05,2.77312e-05
78,4289.49,0.65915,0.71763,0.88308,0.90239,0.83459,0.89295,0.72109,0.57257,0.48993,0.85085,2.66224e-05,2.66224e-05,2.66224e-05
79,4337.28,0.63745,0.6943,0.87916,0.87505,0.84956,0.89323,0.72232,0.57789,0.49436,0.85477,2.55136e-05,2.55136e-05,2.55136e-05
80,4391.09,0.64716,0.70266,0.88249,0.88596,0.84446,0.89068,0.72081,0.57374,0.4981,0.85215,2.44048e-05,2.44048e-05,2.44048e-05
81,4444.37,0.64686,0.68686,0.88323,0.90222,0.82861,0.89045,0.72223,0.5771,0.49304,0.85593,2.3296e-05,2.3296e-05,2.3296e-05
82,4497.3,0.661,0.71457,0.88603,0.92619,0.81539,0.89117,0.72256,0.57898,0.48862,0.85702,2.21872e-05,2.21872e-05,2.21872e-05
83,4551.46,0.63839,0.68292,0.87849,0.91817,0.82156,0.88828,0.71874,0.57861,0.48923,0.86042,2.10784e-05,2.10784e-05,2.10784e-05
84,4600.82,0.64253,0.67917,0.87974,0.91845,0.81706,0.89035,0.72392,0.5791,0.48959,0.86175,1.99696e-05,1.99696e-05,1.99696e-05
85,4650.36,0.64274,0.70359,0.88859,0.91944,0.8177,0.89074,0.72175,0.57716,0.48847,0.85516,1.88608e-05,1.88608e-05,1.88608e-05
86,4696.96,0.63904,0.69104,0.87874,0.91657,0.82213,0.89076,0.7231,0.58083,0.48695,0.86248,1.7752e-05,1.7752e-05,1.7752e-05
87,4749.05,0.6391,0.6915,0.87913,0.91944,0.82001,0.89399,0.72269,0.58004,0.48934,0.86031,1.66432e-05,1.66432e-05,1.66432e-05
88,4804.78,0.63314,0.68186,0.87885,0.86445,0.8632,0.89299,0.7214,0.58354,0.49001,0.86278,1.55344e-05,1.55344e-05,1.55344e-05
89,4856.4,0.62692,0.68525,0.88088,0.91175,0.82858,0.89351,0.72109,0.5819,0.48132,0.86364,1.44256e-05,1.44256e-05,1.44256e-05
90,4917.19,0.63229,0.66686,0.87829,0.90758,0.83181,0.88987,0.72461,0.57448,0.48737,0.85963,1.33168e-05,1.33168e-05,1.33168e-05
91,4972.69,0.59798,0.70305,0.85231,0.91401,0.81443,0.8838,0.71263,0.5976,0.50765,0.86529,1.2208e-05,1.2208e-05,1.2208e-05
92,5020.34,0.58708,0.68861,0.84769,0.89471,0.82184,0.88406,0.71133,0.58865,0.50486,0.85781,1.10992e-05,1.10992e-05,1.10992e-05
93,5073.75,0.58294,0.68834,0.8488,0.90431,0.81574,0.88475,0.71311,0.58578,0.50453,0.85687,9.9904e-06,9.9904e-06,9.9904e-06
94,5122.78,0.57747,0.68129,0.84697,0.8994,0.82537,0.88658,0.7147,0.58864,0.49824,0.8562,8.8816e-06,8.8816e-06,8.8816e-06
95,5173.82,0.57673,0.67732,0.84864,0.90286,0.82148,0.88805,0.71836,0.58259,0.49424,0.85516,7.7728e-06,7.7728e-06,7.7728e-06
96,5222.38,0.56955,0.67556,0.84514,0.91461,0.8128,0.88688,0.7161,0.58243,0.49631,0.85348,6.664e-06,6.664e-06,6.664e-06
97,5276.09,0.5639,0.66043,0.84555,0.91204,0.81532,0.88819,0.71765,0.57872,0.4923,0.85342,5.5552e-06,5.5552e-06,5.5552e-06
98,5326.81,0.56603,0.6619,0.84634,0.90786,0.81695,0.8874,0.71722,0.58175,0.49531,0.85551,4.4464e-06,4.4464e-06,4.4464e-06
99,5376.59,0.5767,0.66823,0.84739,0.91176,0.81734,0.88904,0.71496,0.5806,0.49471,0.85488,3.3376e-06,3.3376e-06,3.3376e-06
100,5425.82,0.57257,0.67153,0.84646,0.91143,0.81625,0.88717,0.71667,0.5801,0.49482,0.85599,2.2288e-06,2.2288e-06,2.2288e-06
