frame_index,pos_msec,pos_hhmmss,fps_meta,width,height,read_ok
491,9575871.898,02:39:35.872,30.000,640,480,1,6
492,9575903.859,02:39:35.904,30.000,640,480,1,4
493,9575935.874,02:39:35.936,30.000,640,480,1,5
494,9575967.879,02:39:35.968,30.000,640,480,1,4
495,9576003.896,02:39:36.004,30.000,640,480,1,4
496,9576035.893,02:39:36.036,30.000,640,480,1,5
497,9576067.837,02:39:36.068,30.000,640,480,1,5
498,9576099.900,02:39:36.100,30.000,640,480,1,6
499,9576131.916,02:39:36.132,30.000,640,480,1,5
500,9576167.869,02:39:36.168,30.000,640,480,1,5
501,9576199.883,02:39:36.200,30.000,640,480,1,5
502,9576231.917,02:39:36.232,30.000,640,480,1,4
503,9576263.868,02:39:36.264,30.000,640,480,1,4
504,9576295.882,02:39:36.296,30.000,640,480,1,4
505,9576331.926,02:39:36.332,30.000,640,480,1,4
506,9576363.896,02:39:36.364,30.000,640,480,1,5
507,9576395.845,02:39:36.396,30.000,640,480,1,5
508,9576427.912,02:39:36.428,30.000,640,480,1,4
509,9576459.903,02:39:36.460,30.000,640,480,1,5
510,9576495.894,02:39:36.496,30.000,640,480,1,5
511,9576527.921,02:39:36.528,30.000,640,480,1,5
512,9576559.832,02:39:36.560,30.000,640,480,1,5
513,9576591.840,02:39:36.592,30.000,640,480,1,5
514,9576627.906,02:39:36.628,30.000,640,480,1,6
515,9576659.961,02:39:36.660,30.000,640,480,1,6
516,9576691.894,02:39:36.692,30.000,640,480,1,6
517,9576723.836,02:39:36.724,30.000,640,480,1,6
518,9576755.898,02:39:36.756,30.000,640,480,1,6
519,9576791.949,02:39:36.792,30.000,640,480,1,6
520,9576823.875,02:39:36.824,30.000,640,480,1,6
521,9576855.888,02:39:36.856,30.000,640,480,1,6
522,9576887.831,02:39:36.888,30.000,640,480,1,6
523,9576919.848,02:39:36.920,30.000,640,480,1,7
524,9576955.922,02:39:36.956,30.000,640,480,1,6
525,9576987.877,02:39:36.988,30.000,640,480,1,7
526,9577019.866,02:39:37.020,30.000,640,480,1,6
527,9577051.900,02:39:37.052,30.000,640,480,1,6
528,9577083.877,02:39:37.084,30.000,640,480,1,6
529,9577119.885,02:39:37.120,30.000,640,480,1,5
530,9577151.914,02:39:37.152,30.000,640,480,1,5
531,9577183.951,02:39:37.184,30.000,640,480,1,5
532,9577215.847,02:39:37.216,30.000,640,480,1,6
533,9577247.911,02:39:37.248,30.000,640,480,1,6
534,9577283.872,02:39:37.284,30.000,640,480,1,4
535,9577315.884,02:39:37.316,30.000,640,480,1,6
536,9577347.827,02:39:37.348,30.000,640,480,1,4
537,9577379.834,02:39:37.380,30.000,640,480,1,4
538,9577411.849,02:39:37.412,30.000,640,480,1,4
539,9577447.965,02:39:37.448,30.000,640,480,1,4
540,9577479.887,02:39:37.480,30.000,640,480,1,4
541,9577511.898,02:39:37.512,30.000,640,480,1,3
542,9577543.925,02:39:37.544,30.000,640,480,1,4
543,9577575.900,02:39:37.576,30.000,640,480,1,4
544,9577611.878,02:39:37.612,30.000,640,480,1,4
545,9577643.869,02:39:37.644,30.000,640,480,1,5
546,9577675.823,02:39:37.676,30.000,640,480,1,4
547,9577707.848,02:39:37.708,30.000,640,480,1,4
548,9577739.844,02:39:37.740,30.000,640,480,1,4
549,9577775.907,02:39:37.776,30.000,640,480,1,4
550,9577807.906,02:39:37.808,30.000,640,480,1,4
551,9577839.879,02:39:37.840,30.000,640,480,1,4
552,9577871.860,02:39:37.872,30.000,640,480,1,5
553,9577907.905,02:39:37.908,30.000,640,480,1,5
554,9577939.894,02:39:37.940,30.000,640,480,1,4
555,9577971.942,02:39:37.972,30.000,640,480,1,4
556,9578003.819,02:39:38.004,30.000,640,480,1,4
557,9578035.834,02:39:38.036,30.000,640,480,1,4
558,9578071.873,02:39:38.072,30.000,640,480,1,4
559,9578103.897,02:39:38.104,30.000,640,480,1,5
560,9578135.858,02:39:38.136,30.000,640,480,1,5
561,9578167.827,02:39:38.168,30.000,640,480,1,4
562,9578199.859,02:39:38.200,30.000,640,480,1,4
563,9578235.884,02:39:38.236,30.000,640,480,1,3
564,9578267.925,02:39:38.268,30.000,640,480,1,2
565,9578299.859,02:39:38.300,30.000,640,480,1,3
566,9578331.895,02:39:38.332,30.000,640,480,1,4
567,9578363.839,02:39:38.364,30.000,640,480,1,4
568,9578399.879,02:39:38.400,30.000,640,480,1,3
569,9578431.850,02:39:38.432,30.000,640,480,1,3
570,9578463.873,02:39:38.464,30.000,640,480,1,3
571,9578495.837,02:39:38.496,30.000,640,480,1,3
572,9578527.837,02:39:38.528,30.000,640,480,1,3
573,9578563.879,02:39:38.564,30.000,640,480,1,4
574,9578595.858,02:39:38.596,30.000,640,480,1,3
575,9578627.834,02:39:38.628,30.000,640,480,1,3
576,9578659.856,02:39:38.660,30.000,640,480,1,3
577,9578691.863,02:39:38.692,30.000,640,480,1,3
578,9578727.888,02:39:38.728,30.000,640,480,1,4
579,9578759.951,02:39:38.760,30.000,640,480,1,4
580,9578791.812,02:39:38.792,30.000,640,480,1,3
581,9578823.854,02:39:38.824,30.000,640,480,1,3
582,9578855.831,02:39:38.856,30.000,640,480,1,4
583,9578891.854,02:39:38.892,30.000,640,480,1,3
584,9578923.853,02:39:38.924,30.000,640,480,1,4
585,9578955.821,02:39:38.956,30.000,640,480,1,4
586,9578987.817,02:39:38.988,30.000,640,480,1,3
587,9579019.823,02:39:39.020,30.000,640,480,1,4
588,9579055.903,02:39:39.056,30.000,640,480,1,4
589,9579087.912,02:39:39.088,30.000,640,480,1,3
590,9579119.871,02:39:39.120,30.000,640,480,1,4
591,9579151.887,02:39:39.152,30.000,640,480,1,2
592,9579183.897,02:39:39.184,30.000,640,480,1,4
593,9579219.893,02:39:39.220,30.000,640,480,1,5
