289ca48c7ac18d2610b2e296919e9524f0ec1b5f,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_170.csv,1199803,
1a3088c3cb05c45a238417a5f65baf8e6afd1222,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_171.csv,1113576,
551ba2cb56b5719ca2fa754cb1517d81ba57c964,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_174.csv,1186746,
2f0f4c58a9596206b09db4312e5e925983f1b9a8,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_175.csv,1189018,
3114b09ebc253a7cf42fdf33c61ba24fc06e473e,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_176.csv,1159002,
c6ced96116965201501c0259fbdbce9abebaef25,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_177.csv,1095779,
00611848ccd754c7e6779de09ff5b8362803a822,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_178.csv,1145845,
85f52126bf6de009230aa499599b75bd94ea71a7,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_183.csv,1187846,
5c0dd1a139ecb3b14fe8f637ce386951a0b10388,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_185.csv,1115929,
62badd280a095b8c9f9f0400f73cef22d46544ab,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_186.csv,1159265,
2314d13633c1ef6cda462920746fe83babc1b1e1,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_19.csv,1179139,
f5f7391c49602e326a718aeef291f39c8e266103,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_192.csv,1153333,
81cf29cfa9a52d7be575817c51e562857466e2dc,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_194.csv,1053916,
f787ba39f2e3a61c9383786d0856a365688e0fce,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_198.csv,1143329,
286f46673a81aae1066570a7913aa7077146720d,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_2.csv,1185260,
764209d5a2904d8f233fc682c66a349eab9e0477,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_20.csv,1163523,
5717cd64bdd4904e12a5e45d507010708f9a5993,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_200.csv,1177480,
439878c18aac05c705cddb6daddbcece72904d1a,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_202.csv,1094692,
fd7b4ce557dd6716024d6d5cccedde74ec20937e,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_203.csv,1162118,
a845455875da5788808b24a9123fce192cfbc2b3,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_209.csv,1181768,
8d1585b6fc23717bc52966bbf36bc45819e2f09f,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_21.csv,1188832,
f276783312f6ce8768ad22a60bff63affc7962a5,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_210.csv,1139188,
ef67d55c2bb883f8ff97fe22baef5577b264ce6e,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_211.csv,1073611,
56b951eb440373c8de52fd075f272c37ba33148e,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_215.csv,1179493,
851f9d68d4a7a3ad97c9559f6cecf82f161054f9,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_22.csv,1189065,
f2fb726e26461cadd892f578a2c38fa3ebd2eb92,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_220.csv,1144932,
7f640b82f09bdfa1b6f6d2dc35021ad41d5d5fb0,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_221.csv,1148373,
8f482878c38c3ac6f504d726663c5eabb5e9c0bf,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_223.csv,1178525,
2ed054067e1a47d3df3448c37831f95165d5c0f1,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_224.csv,1077309,
357ffcf931d9b29066abf4e626dde2138185f16a,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_226.csv,1187544,
aec5dc45f3659bc870e9aed61b425c34259bb2b8,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_227.csv,1190733,
e1c114153a8dede0a336d69d7b709f12b5f2fdec,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_228.csv,1180278,
2b8c8daad50c7c3e1aa372f2d6810b4deec5604e,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_23.csv,1123159,
8fca9baa625d63ac0c8ac6b790011fe716387630,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_231.csv,1173950,
563291131ff751ab17e1db40eccadfb60cad7aac,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_232.csv,1132059,
fea8c747c039ce13cd119353fdf0b779f05e890e,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_234.csv,1124529,
047e3f6911e403285519d427c4a161ff3ffb8065,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_235.csv,1132007,
762680c16d7d24f42c4b0b4983b0f1df79b16696,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_236.csv,1061440,
2639d0cd3f077008963dbddc496fd9a97810994e,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_24.csv,1187787,
de336b09a18a774f3f11184c462d86b22ef25ed9,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_242.csv,1185643,
e1a7486e50cb482caa72f61c40c47b1e1091ab36,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_243.csv,1147194,
362e13a6a8b228841e90f8b7ee87ee3adb049a1f,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_245.csv,1175509,
59d34eae739fa93d310a52cf8df3416317663c63,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_248.csv,1163522,
49eaa5a0898b64373ec6d575940ca0086d2262bc,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_250.csv,1183748,
8d5189820da6640acc06b4fc066299dd83ffe8c1,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_251.csv,1056639,
6a07a620ad9b512e4126d65ebb5005f65e6a1098,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_253.csv,1135497,
c6bde74d5fb5da9f83e9a46aac108db94f7b5d04,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_256.csv,1094386,
a0e042355116f3cbf491fd8e5dafefca8b6f5073,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_257.csv,1150863,
976bded4c6e5901d948ae6b6647144bd70a63a1e,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_259.csv,1071219,
b5a0b998d39ad8ddaa9995d47976be9ef529256a,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_26.csv,1156327,
42d1d1a898e628b276e9b9c08454560b8e4cea28,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_27.csv,1112765,
27a4a7f7f7e9059d7cf24022b623235d88e8fa3b,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_272.csv,1109314,
540dcc8321f7622ebccdc1481ab9ae7d21abe58b,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_278.csv,1075310,
94aeba89e65a93a8d35bc93d47373238e1c05f3a,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_281.csv,1172996,
72e8e8323d5c7946eb66853eaf822b0c44a55d9a,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_283.csv,1070484,
b4b4e059e2d0a37cfb7f79563439b8116d403416,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_284.csv,1158553,
46d3c026edf7a4aac39eb9bb8cf132fce723bffc,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_29.csv,1174902,
646d93c14c84a30d2ba384ba53df22ffc27796cc,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_291.csv,1058346,
dfc6f65f1bb52e30786219eec2b23c52fed24af8,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_299.csv,1063063,
0ceaa823f2f133c4dc9a66ac6bcbca35f3854d71,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_3.csv,1177353,
0c0505b7c50afd723f6b760961dbf017b2ba7dda,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_305.csv,1082272,
871751302cca0aa6e03428bd8a74c20ffbafe312,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_308.csv,1180745,
066e47d327c644c2fc36d4388f5d5a751a901155,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_313.csv,1086122,
8926f5c33589d433e6588db3ede0969965295b8b,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_316.csv,1172663,
5e634fb475c771d1e64ac1085ef3f96a2c967454,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_317.csv,1167588,
686324f88254d2f5ca64b1029bbb432c1805ff3c,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_318.csv,1120731,
a432ba169a7f724d758ec7ce809852e53bf3bc64,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_319.csv,1164688,
c6c6f4d8aa81dd089a9f2974efd03fd563a60ad0,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_32.csv,1101645,
d683871e00b84025ee9001b67e6bbbebb15cb3ee,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_320.csv,1091106,
2389ba56940c705fc62a63961fdf50ebdb6854c2,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_321.csv,1188468,
b126854c7fe8767614bec9cdd4ccf85e0061f381,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_324.csv,1175292,
8f22ffdb4517e18fd966156fb91261e3096c7095,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_325.csv,1071062,
7d4e4bba5e7b1688123ea4a664b93930493f1ad6,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_326.csv,1136972,
abdec957e8419070cbfa60b479283c95ecead792,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_327.csv,1166320,
bf3dae844c95869b5ef8e97851e184f335f2300c,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_329.csv,1051942,
e81065c98a8f46301076bb9ff80498cac82345b0,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_331.csv,1172988,
ee9369ed2c3d806519e90f95888fb137cda6290c,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_332.csv,1053913,
6a9144d42d5fad3ea1cd7a62b9ca9c7ec0ab91a8,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_333.csv,1113776,
c396c9fd4c28398564ee77103fb370d90fd75fc9,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_334.csv,1172293,
7c9399aad4b0fbe9ecd00ac0d308d243ec0d154a,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_335.csv,1170287,
f5d1a29696fb61498253a8229aaf30fa906c5128,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_338.csv,1100720,
2eb7eb0070c16729f3d20e7c5551aa350f5440d5,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_339.csv,1100737,
824ef143b771fe7f8cc9971945ccee21abfa3a94,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_340.csv,1185517,
af72531f3557276693e238a9cc25bb4516b28408,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_341.csv,1162853,
ca8eedbf0c400ca6dfec5366eb0685514f682868,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_342.csv,1182969,
17939d5ceb927ce99d7c263082594f75b45d4e4a,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_343.csv,1144748,
1340f06936a35612fe9bcec6b2d4a9f64ee952d9,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_344.csv,1124240,
8220fad10a43727ec15e72db8821cdc26e282451,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_346.csv,1104098,
c28327a7f3645228199556213c5cf01d112d7fba,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_347.csv,1129871,
a68ef64d3f945430ddf3e13c9768aabf1cdc400a,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_348.csv,1109991,
792a595f5254fcf28b7f2a197e55df2aab03ba4f,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_35.csv,1157682,
33c29a5dad01a285ace4c7e988c206b2feee17d1,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_350.csv,1066086,
22ef9bf3c76ff7f27db6a562f0938feb400c38fd,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_352.csv,1061497,
eae5763c91e1b7f8e50a0ca33e29375ddc07bae0,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_353.csv,1112458,
7bd0d9c56327e275470a518b1292004c6c5f6dea,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_361.csv,1128167,
94a2b06ce7f5189e061eae58b7cc67ea80bf3bd2,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_363.csv,1185579,
bc202a56c659b16052860f6bbbbcfd5d36c8607e,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_364.csv,1135105,
58a50005126fd2816990e031362efff5cfdd817d,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_365.csv,1129038,
dfc49182007dffff8ff93bb28fe29f02b9bb3f9f,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_366.csv,1170516,
f27c151195ef3549e60aa2513eae559564fe68b0,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_367.csv,1139573,
5602d63e886c9a627b06c5fd5cb72ee3e682bbec,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_368.csv,1113367,
7bd7e0b8eccc14e862109b0835d0f6e800eaf9b0,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_37.csv,1167926,
ea9fb492b9ad45627f21f007d32b9d1c467e5e75,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_370.csv,1159523,
ab0e1b480687331afe106fb68e5d0be6bcbb3f1e,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_371.csv,1074050,
c8cfae3fd565bdd4002f8d30cc180049576cb6be,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_374.csv,1138626,
062d939d44cbeebba127557c8df69ade57ac192f,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_376.csv,1130243,
c2d9811d9ea6a84825db3656140ae47d2f957d56,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_381.csv,1071703,
0972eb276d41973fcff7c2c198cce19150b327dc,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_383.csv,1189030,
b3eab23cf743deb076765c79ede287f27a3e7046,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_387.csv,1077981,
07f113b4622787ad31496eb249e67f2ef19e6a59,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_388.csv,1080049,
853267c30baebb8730652b5704762422a312de04,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_4.csv,1186370,
3a2d454fad09e2c83cd3a7e9df8f788cb7e7cbe4,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_40.csv,1146739,
6d3c06b8b5b6d78998b2fca83a0a1da71426bd71,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_41.csv,1079068,
1d64a751d8ded2e4a6a1d03a2dd166a30ee35f22,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_43.csv,1123718,
9f5e4746b96326d69ce09bbe6b6f2b33a4a00e55,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_45.csv,1185843,
0e8e2e00fe8c62aec8a51f7b42399be139fa2de8,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_5.csv,1188986,
572f7411e1ff6bfff8fa30d8af98471b49a3d0e4,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_53.csv,1171972,
d6be0ed54e2d06f3cc54e9235fe5cd0906f80d20,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_56.csv,1052918,
bc783a49ae6e34b4c17ea11bf25d1d08d591a1dc,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_57.csv,1070971,
2eec881cba4a25f51f4a0dc8486f5a1727d8469f,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_58.csv,1185783,
7443b92f3b1fec9c1972836b82c9679c5bb2da2c,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_59.csv,1190671,
607ba11494fd1fb79b55a1baef2ad1a3b8a5c9db,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_6.csv,1192089,
bf94d9f42761b4b650709be5554480ddf0220a59,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_61.csv,1176605,
1b38501dc67c622496d511d8c04e608efb39124e,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_64.csv,1180347,
39665206c598dafdacce6ad87ba6df18018105e5,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_65.csv,1154199,
605b4bcc47069f2eb9a9457b2b21a18151b3f062,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_66.csv,1190239,
579e108fd3451d68b70bfdb3a818d0cd8febf5d9,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_67.csv,1127575,
8365ba092ada9f919832ea5a2b61b7d6b54544e8,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_7.csv,1149718,
e6916620aab91f841feaa319898ccf470c467cfc,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_73.csv,1054181,
4f8a8e8bdd5d3ce31b8d83f3e468f9a42084a471,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_74.csv,1161681,
7caf15071c006b94d71085921cf61d53c10fed22,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_76.csv,1060582,
130dc74268182950733c1a57f7866b6427796b65,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_77.csv,1185235,
6ca4d7ce4081e0a343df580a388456330b8572f0,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_79.csv,1160540,
f06c011504e8bb4476d661c22582d776da094875,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_8.csv,1184632,
e9e25c143be0ceedf999db59a034bcc32d9295d7,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_80.csv,1091612,
461a0f47fd6a479856cb1acd4bd5fc5fc7dc81aa,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_82.csv,1184742,
37369f7c0f2bccd5349d82f0bef0724aa26a30aa,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_85.csv,1184670,
0d54096826d89347d7e70f55000011a5217ac371,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_89.csv,1172911,
e9b0a9820f6838ca62b4fc09f61f62bff9d78330,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_9.csv,1078290,
416c86005b614124df111666cce1b2da67ef1436,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_90.csv,1124278,
1df5d05789f644d2d4ebb435f639ccc7ea6d9764,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_93.csv,1178129,
cef6dfeab0b225c04fd00b127c24563aea3b36a7,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_97.csv,1177922,
fb640d3488f04d1b07b1baabe29f53c4bc912f81,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_98.csv,1172072,
f9c3c2602514e76907c8e8cb7ed9da7d89ad95de,DELETE,regular-file,AI/DL/yolo_detection_and_pose/coordinate/keypoints_99.csv,1095980,
f8e737050f8d2804e568e77627a538ae684b44d6,DELETE,regular-file,AI/DL/yolo_detection_and_pose/yolo11n-pose.pt,6255593,
45b273b46165267f2d4c90df94468b547f43cf67,DELETE,regular-file,AI/DL/yolo_detection_and_pose/yolo11n.pt,5613764,
f41b11f948baaebe6839b501e76b279fbb822ce3,DELETE,regular-file,AI/DL/yolo_detection_and_pose/yolov8n-pose.pt,6832633,
0db4ca4b4d25d68a4497220353592645ca4f71bf,DELETE,regular-file,AI/DL/yolo_detection_and_pose/yolov8n.pt,6549796,
