epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,1023.14,0.59532,0.47341,0.89693,0.9544,0.85745,0.91424,0.77503,0.56329,0.46465,0.84616,0.000682043,0.000682043,0.000682043
41,1048.3,0.61839,0.50635,0.91992,0.91103,0.87338,0.90881,0.75756,0.59756,0.4941,0.85986,0.000671044,0.000671044,0.000671044
42,1072.35,0.59116,0.48243,0.89998,0.91228,0.87057,0.91389,0.77105,0.56397,0.4632,0.84763,0.000660045,0.000660045,0.000660045
43,1096.36,0.62872,0.50328,0.92453,0.9588,0.87556,0.91416,0.77278,0.5574,0.47925,0.85431,0.000649046,0.000649046,0.000649046
44,1121.6,0.58943,0.47419,0.90815,0.92467,0.89091,0.92167,0.7726,0.57449,0.47754,0.84739,0.000638047,0.000638047,0.000638047
45,1146.4,0.61929,0.48594,0.91928,0.92587,0.89547,0.92545,0.77352,0.5529,0.44407,0.83921,0.000627048,0.000627048,0.000627048
46,1172.84,0.58401,0.4554,0.90513,0.94262,0.86993,0.91616,0.77969,0.56,0.45068,0.84514,0.000616049,0.000616049,0.000616049
47,1198.19,0.56477,0.44216,0.90222,0.95827,0.87414,0.91713,0.76949,0.55366,0.44333,0.84794,0.000605051,0.000605051,0.000605051
48,1225.34,0.61059,0.4708,0.92058,0.95742,0.86274,0.92132,0.78597,0.54363,0.43276,0.84479,0.000594052,0.000594052,0.000594052
49,1248.8,0.55764,0.44181,0.8957,0.92781,0.89437,0.92608,0.77826,0.55861,0.45252,0.84035,0.000583053,0.000583053,0.000583053
50,1273.46,0.5568,0.4433,0.90063,0.94741,0.87645,0.91711,0.77675,0.56319,0.45483,0.85081,0.000572054,0.000572054,0.000572054
51,1298.43,0.58237,0.46084,0.90792,0.94395,0.88074,0.9218,0.78162,0.55957,0.44004,0.84236,0.000561055,0.000561055,0.000561055
52,1324.84,0.57822,0.4525,0.90747,0.88052,0.87447,0.91183,0.76658,0.55286,0.49636,0.84389,0.000550056,0.000550056,0.000550056
53,1350.5,0.55837,0.43415,0.89122,0.92051,0.90656,0.92758,0.78893,0.52785,0.431,0.83761,0.000539057,0.000539057,0.000539057
54,1373.2,0.55765,0.44945,0.90135,0.9541,0.88825,0.92018,0.77641,0.55607,0.42052,0.84991,0.000528058,0.000528058,0.000528058
55,1398.78,0.55742,0.42659,0.88931,0.90959,0.9009,0.9143,0.77024,0.5583,0.45536,0.85227,0.000517059,0.000517059,0.000517059
56,1427.34,0.55214,0.42526,0.88902,0.93043,0.88645,0.91928,0.78534,0.56436,0.43478,0.84926,0.00050606,0.00050606,0.00050606
57,1452.11,0.54663,0.41375,0.90236,0.92169,0.88205,0.90926,0.77816,0.54212,0.43088,0.84853,0.000495062,0.000495062,0.000495062
58,1475.55,0.53059,0.42629,0.89036,0.94268,0.8953,0.9263,0.79104,0.53433,0.41356,0.83858,0.000484063,0.000484063,0.000484063
59,1499.52,0.55072,0.42919,0.90027,0.93456,0.89567,0.92201,0.78329,0.53908,0.42704,0.83743,0.000473064,0.000473064,0.000473064
60,1525.1,0.55489,0.42227,0.89658,0.93947,0.88146,0.91381,0.78494,0.52798,0.41563,0.83658,0.000462065,0.000462065,0.000462065
61,1554.11,0.53214,0.41094,0.88568,0.93363,0.88635,0.91618,0.78406,0.53025,0.41989,0.83238,0.000451066,0.000451066,0.000451066
62,1577.45,0.55071,0.40487,0.90161,0.91754,0.90452,0.92357,0.7856,0.53537,0.41905,0.83545,0.000440067,0.000440067,0.000440067
63,1600.45,0.53291,0.40105,0.88646,0.95221,0.88143,0.92174,0.78906,0.53176,0.39858,0.83621,0.000429068,0.000429068,0.000429068
64,1623,0.53494,0.40926,0.88624,0.92449,0.8861,0.91783,0.7915,0.51816,0.41108,0.83299,0.000418069,0.000418069,0.000418069
65,1648.86,0.54549,0.40921,0.8977,0.93148,0.88882,0.92194,0.78657,0.52569,0.4142,0.83643,0.00040707,0.00040707,0.00040707
66,1673.45,0.51595,0.40155,0.90177,0.95043,0.87801,0.92606,0.79495,0.52973,0.40274,0.82916,0.000396071,0.000396071,0.000396071
67,1700.05,0.51861,0.39075,0.8821,0.93378,0.90471,0.92954,0.80089,0.51229,0.38689,0.83154,0.000385073,0.000385073,0.000385073
68,1725.08,0.5367,0.4016,0.90053,0.94148,0.8888,0.91953,0.78615,0.51218,0.39898,0.8296,0.000374074,0.000374074,0.000374074
69,1747.83,0.51219,0.39068,0.8827,0.91097,0.90124,0.9241,0.79005,0.50959,0.40068,0.83091,0.000363075,0.000363075,0.000363075
70,1772.98,0.51574,0.39388,0.89012,0.95697,0.89605,0.92945,0.80342,0.50771,0.39466,0.83335,0.000352076,0.000352076,0.000352076
71,1796.41,0.51068,0.37929,0.88849,0.94419,0.8862,0.92738,0.79722,0.49791,0.37982,0.82718,0.000341077,0.000341077,0.000341077
72,1819.32,0.51277,0.38017,0.88242,0.95708,0.88971,0.93373,0.79731,0.5042,0.38172,0.82759,0.000330078,0.000330078,0.000330078
73,1842.34,0.49983,0.37958,0.88937,0.94,0.8895,0.92574,0.79788,0.50628,0.38675,0.82892,0.000319079,0.000319079,0.000319079
74,1867.3,0.50858,0.37943,0.88872,0.91475,0.89199,0.92456,0.79785,0.50833,0.3866,0.82934,0.00030808,0.00030808,0.00030808
75,1891.36,0.46981,0.35579,0.87026,0.93218,0.90129,0.93286,0.80571,0.49867,0.36784,0.82738,0.000297081,0.000297081,0.000297081
76,1916.31,0.49521,0.37271,0.88719,0.939,0.89836,0.92467,0.79975,0.49538,0.38021,0.83118,0.000286083,0.000286083,0.000286083
77,1942.07,0.47305,0.36826,0.86915,0.91388,0.90855,0.92988,0.80141,0.51492,0.3855,0.83442,0.000275084,0.000275084,0.000275084
78,1965.58,0.48053,0.36437,0.8751,0.92625,0.90643,0.93066,0.80535,0.48886,0.37132,0.82748,0.000264085,0.000264085,0.000264085
79,1989.64,0.47033,0.35774,0.86974,0.95117,0.88172,0.92885,0.80752,0.48063,0.35861,0.82748,0.000253086,0.000253086,0.000253086
80,2014.16,0.47012,0.34952,0.87194,0.94311,0.89806,0.93044,0.80303,0.50861,0.37281,0.83599,0.000242087,0.000242087,0.000242087
81,2038.44,0.47222,0.3517,0.87763,0.9351,0.8953,0.92941,0.80723,0.48896,0.37352,0.82653,0.000231088,0.000231088,0.000231088
82,2062.55,0.46931,0.34546,0.8704,0.95049,0.88674,0.93337,0.80978,0.48982,0.36905,0.83256,0.000220089,0.000220089,0.000220089
83,2087.11,0.4876,0.3632,0.88035,0.95161,0.89245,0.93426,0.80687,0.48771,0.36446,0.82885,0.00020909,0.00020909,0.00020909
84,2108.77,0.46804,0.34291,0.86995,0.94096,0.89029,0.9296,0.81009,0.47799,0.36345,0.82976,0.000198091,0.000198091,0.000198091
85,2130.69,0.45519,0.33831,0.85886,0.95709,0.88435,0.93352,0.80843,0.48776,0.35354,0.83059,0.000187092,0.000187092,0.000187092
86,2155.71,0.45334,0.34392,0.86349,0.94712,0.89405,0.93588,0.80991,0.47671,0.35294,0.83165,0.000176094,0.000176094,0.000176094
87,2179.75,0.475,0.33962,0.87568,0.93203,0.89865,0.93161,0.81502,0.47313,0.35836,0.83167,0.000165095,0.000165095,0.000165095
88,2203.81,0.45523,0.34084,0.86687,0.91631,0.90902,0.93089,0.80884,0.48236,0.35701,0.83296,0.000154096,0.000154096,0.000154096
89,2228.64,0.46201,0.34468,0.87303,0.93622,0.90131,0.93113,0.80574,0.47911,0.35354,0.83086,0.000143097,0.000143097,0.000143097
90,2250.1,0.45785,0.34143,0.86429,0.9394,0.90041,0.93312,0.81766,0.47027,0.35347,0.82899,0.000132098,0.000132098,0.000132098
91,2279.04,0.38487,0.28994,0.80741,0.93152,0.90813,0.93182,0.81485,0.48159,0.36291,0.83013,0.000121099,0.000121099,0.000121099
92,2302.09,0.38203,0.28842,0.8072,0.93539,0.90736,0.93242,0.8101,0.47023,0.35322,0.83267,0.0001101,0.0001101,0.0001101
93,2325.32,0.36461,0.27917,0.79406,0.93172,0.90295,0.93077,0.80946,0.47271,0.35546,0.83289,9.91012e-05,9.91012e-05,9.91012e-05
94,2350.26,0.36653,0.2748,0.80449,0.93766,0.90629,0.93434,0.81781,0.47159,0.35035,0.82915,8.81023e-05,8.81023e-05,8.81023e-05
95,2373.19,0.37439,0.27614,0.80652,0.93965,0.90454,0.93321,0.8142,0.46717,0.35051,0.82845,7.71034e-05,7.71034e-05,7.71034e-05
96,2398.76,0.35386,0.27327,0.79613,0.93839,0.905,0.93465,0.8188,0.45922,0.34449,0.82785,6.61045e-05,6.61045e-05,6.61045e-05
97,2421.72,0.36528,0.27328,0.80197,0.93821,0.90473,0.93287,0.81417,0.45636,0.34847,0.82489,5.51056e-05,5.51056e-05,5.51056e-05
98,2443.99,0.35417,0.2719,0.80669,0.92774,0.9078,0.93108,0.81678,0.45758,0.34986,0.82583,4.41067e-05,4.41067e-05,4.41067e-05
99,2470.58,0.35303,0.26616,0.80207,0.92919,0.90729,0.93268,0.81345,0.45969,0.35129,0.82675,3.31078e-05,3.31078e-05,3.31078e-05
100,2494.96,0.35242,0.26511,0.80375,0.94717,0.89146,0.9324,0.81395,0.46005,0.35231,0.82724,2.21089e-05,2.21089e-05,2.21089e-05
